662,407.56
663,407.81
664,408.05
665,408.29
666,408.52
667,408.74
668,408.94
669,409.14
670,409.32
671,409.49
672,409.67
673,409.84
674,410.01
675,410.19
676,410.37
677,410.56
678,410.74
679,410.92
680,411.09
681,411.24
682,411.39
683,411.52
684,411.66
685,411.79
686,411.95
687,412.12
688,412.31
689,412.52
690,412.72
691,412.94
692,413.15
693,413.37
694,413.57
695,413.75
696,413.95
697,414.13
698,414.32
699,414.5
700,414.69
701,414.87
702,415.04
703,415.22
704,415.39
705,415.56
706,415.73
707,415.89
708,416.06
709,416.23
710,416.41
711,416.59
712,416.78
713,416.98
714,417.18
715,417.39
716,417.6
717,417.81
718,418.02
719,418.22
720,418.43
721,418.63
722,418.84
723,419.05
724,419.26
725,419.47
726,419.67
727,419.88
728,420.09
